0.42393,0.057367,0.064416,0.0005802,0.0013933,0.0078633,0.066586,0.47863,0.066738,0.02069,-0.0020128,-0.020359,0.064466,0.05728,0.42362,-0.0080287,0.0014256,-0.00053417,0.0053126,0.020371,-0.0085459,0.5732,0.00027395,-0.003107,0.0020192,-0.0029303,0.0020278,0.00099785,0.5017,-0.00097116,0.0083916,-0.019954,-0.0053344,-0.0030094,-0.00041385,0.57258,2.9126e-10
0.42336,0.056765,0.064942,5.0358e-05,0.00059144,0.0026922,0.066735,0.48481,0.0651,0.022862,-0.00083208,-0.0073677,0.064516,0.054366,0.42308,-0.0087491,0.00048817,-6.3612e-05,0.0053586,0.021942,-0.0089668,0.57725,-0.00023864,-0.0011031,0.00070064,-0.0011066,0.00087721,0.0002779,0.49745,-0.0014844,0.0029638,-0.0072154,-0.0023259,-0.0011773,-0.0006221,0.56808,2.8921e-10
0.43097,0.06422,0.06554,0.0079001,0.0016011,0.01572,0.063685,0.43938,0.067194,0.0049097,-0.00062826,-0.011384,0.062972,0.071494,0.44398,-0.0025692,0.0066344,-0.026476,0.0040807,0.015816,-0.0026513,0.55415,0.01484,-0.0029868,0.0037953,-0.0077131,0.01453,0.0038418,0.55297,0.002714,0.016148,-0.029015,-0.029303,-0.0068854,-0.0012706,0.59821,1.1937e-10
0.42842,0.063831,0.062946,0.0087153,0.003568,0.01425,0.065662,0.44189,0.072013,0.011729,-0.0032201,-0.022675,0.063986,0.07203,0.43209,-0.0067583,0.0074895,-0.018298,0.00754,0.018723,-0.0088941,0.5595,0.0081915,-0.0070893,0.0057902,-0.0090824,0.0099741,0.00052648,0.53941,0.00020783,0.016254,-0.031031,-0.018962,-0.0095891,-0.0031303,0.59865,1.8038e-10
0.42675,0.06342,0.063384,0.0066827,0.0038255,0.012722,0.067304,0.45121,0.070533,0.017827,-0.0037631,-0.025555,0.064289,0.067677,0.42733,-0.0087056,0.0055089,-0.010081,0.0085838,0.022707,-0.01071,0.56876,0.0038018,-0.0072461,0.0059397,-0.0081919,0.0070941,0.00034855,0.52646,-9.762e-05,0.014513,-0.030844,-0.013191,-0.0080815,-0.0020086,0.58669,2.2589e-10
0.42562,0.062914,0.064065,0.0048124,0.0034295,0.010215,0.06853,0.46063,0.068562,0.023872,-0.0035671,-0.023437,0.064081,0.062669,0.42523,-0.0105,0.0033961,-0.0044019,0.0090405,0.026628,-0.012004,0.57732,0.0013974,-0.0065208,0.0049456,-0.0065353,0.0049371,0.0006854,0.51648,-0.00059098,0.011681,-0.025851,-0.0087903,-0.0065177,-0.0015638,0.57571,2.5556e-10
0.42494,0.062508,0.064386,0.0037877,0.0025915,0.0067439,0.069347,0.46843,0.066407,0.0287,-0.0026972,-0.016801,0.063735,0.058367,0.42443,-0.012182,0.0018561,-0.0012586,0.009423,0.030006,-0.01315,0.58386,0.00034943,-0.0044345,0.0032635,-0.0043423,0.0029841,0.00054866,0.50925,-0.00137,0.0076137,-0.017312,-0.0050815,-0.0043315,-0.0017656,0.56642,2.6952e-10
0.42444,0.062383,0.064673,0.0031783,0.0011322,0.0023602,0.069782,0.47318,0.065147,0.031701,-0.0011359,-0.0061086,0.063589,0.055966,0.42391,-0.013323,0.00058579,-0.00038846,0.0095517,0.032303,-0.01383,0.58835,-0.00010956,-0.0015735,0.0011617,-0.0016402,0.0012694,0.00015197,0.50506,-0.0022623,0.0026998,-0.0062488,-0.0022131,-0.0016543,-0.0021777,0.56251,2.614e-10
0.43751,0.066779,0.065484,0.015175,0.0044958,0.011525,0.06244,0.43656,0.066718,0.0019288,0.0010748,-0.0055953,0.06188,0.070212,0.44548,-0.0024533,0.0055569,-0.02492,0.0082868,0.019659,-0.0011479,0.56589,0.011723,-0.0040069,0.0065148,-0.010208,0.019256,0.00039296,0.56398,0.0056099,0.0094162,-0.024764,-0.027944,-0.010659,-0.0014784,0.58683,1.048e-10
0.43249,0.067513,0.063645,0.016497,0.0046778,0.010861,0.06562,0.43663,0.070564,0.010996,-0.0014597,-0.015774,0.064199,0.071213,0.43221,-0.0078974,0.0078185,-0.019461,0.012801,0.023447,-0.011199,0.57223,0.0063812,-0.010662,0.0086117,-0.012116,0.01234,-0.00092041,0.551,0.0014677,0.011809,-0.026998,-0.016919,-0.013996,-0.0035172,0.58924,1.5833e-10
0.4291,0.067948,0.064332,0.013098,0.0053332,0.010065,0.068532,0.44385,0.068706,0.018674,-0.0026851,-0.018415,0.064388,0.067445,0.4283,-0.010505,0.0051505,-0.011998,0.013372,0.027753,-0.012689,0.58076,0.0024359,-0.010206,0.0087041,-0.010454,0.0084455,-0.00066089,0.5374,0.00096638,0.012177,-0.026697,-0.012514,-0.0102,-0.0026645,0.57771,1.9846e-10
0.42781,0.068139,0.064355,0.010944,0.0054701,0.0083569,0.070534,0.45093,0.067285,0.025657,-0.0034423,-0.017231,0.063438,0.063174,0.42636,-0.013023,0.0035146,-0.0061981,0.013769,0.031697,-0.014744,0.58909,0.0018345,-0.0080935,0.0071221,-0.0081168,0.0057176,0.00014418,0.52693,-1.8957e-05,0.010352,-0.021851,-0.0082486,-0.007305,-0.0038593,0.56689,2.2261e-10
0.42742,0.068415,0.064284,0.010231,0.0039897,0.0056211,0.071812,0.4565,0.065809,0.030751,-0.0027942,-0.012578,0.062735,0.059621,0.42545,-0.015124,0.0020496,-0.0024615,0.014785,0.035105,-0.016496,0.59622,0.00099278,-0.005155,0.0046795,-0.0052944,0.0034682,0.00031231,0.51942,-0.0010873,0.0066119,-0.014358,-0.0047496,-0.0046942,-0.004231,0.55827,2.3131e-10
0.42707,0.068768,0.064355,0.0099224,0.0018152,0.0021009,0.072495,0.45973,0.064934,0.033862,-0.001284,-0.0047045,0.06239,0.057755,0.42501,-0.016522,0.00059545,-0.00087984,0.015211,0.037647,-0.017374,0.60109,0.00021032,-0.0018735,0.0016671,-0.0020007,0.0015678,0.00014943,0.5154,-0.0022593,0.0023526,-0.0051234,-0.0021688,-0.001789,-0.0048021,0.5548,2.2177e-10
0.45363,0.067919,0.062551,0.030642,0.004796,0.0041067,0.060582,0.4318,0.065762,-0.011739,0.009027,0.0057774,0.059415,0.069122,0.451,0.0017973,-0.0043387,-0.025876,0.015953,0.016765,0.003671,0.58657,0.0026073,-0.0087189,0.01265,-0.013759,0.019569,-0.0069689,0.5793,0.011138,-0.0051924,-0.016065,-0.027387,-0.021728,0.0077538,0.57094,7.3596e-11
0.43928,0.071086,0.063462,0.026904,0.0031227,0.0050677,0.06681,0.43028,0.067017,0.0046709,0.0046227,-0.0053453,0.063691,0.070251,0.4375,-0.0056169,0.0021232,-0.024625,0.019385,0.02289,-0.0085214,0.59124,-0.00055684,-0.023064,0.013619,-0.014938,0.011864,-0.0027563,0.56546,0.0031591,0.0075738,-0.021711,-0.017324,-0.022575,3.774e-06,0.58562,1.1706e-10
0.43301,0.072077,0.064194,0.021697,0.007805,0.0073113,0.070741,0.43636,0.065713,0.015128,-0.00062205,-0.010445,0.063589,0.067029,0.43162,-0.011154,0.0036422,-0.015645,0.018103,0.02838,-0.012095,0.59366,0.0029772,-0.014709,0.012654,-0.011949,0.0075489,-0.0012088,0.55127,0.0017039,0.010775,-0.022662,-0.011748,-0.011297,-0.0060754,0.56913,1.5247e-10
0.43234,0.072753,0.064047,0.019948,0.0075157,0.0064488,0.07253,0.44142,0.065517,0.022226,-0.0025929,-0.011018,0.062753,0.063637,0.42813,-0.014412,0.0030676,-0.0084672,0.019826,0.032087,-0.016249,0.60199,0.0033401,-0.010004,0.010032,-0.0089489,0.005241,-7.5308e-05,0.53991,0.00024046,0.0087432,-0.018118,-0.0072021,-0.0075118,-0.0078409,0.55769,1.7284e-10
0.43212,0.073642,0.064045,0.019987,0.0055347,0.0044771,0.073881,0.44492,0.064739,0.026852,-0.0024851,-0.0085939,0.061958,0.06075,0.42681,-0.016659,0.0016412,-0.0038146,0.021474,0.03509,-0.018474,0.60942,0.0020525,-0.0058036,0.0063448,-0.0058115,0.0033484,0.00034136,0.53246,-0.00099073,0.0055683,-0.011733,-0.004291,-0.0045951,-0.0082527,0.54918,1.7858e-10
0.43215,0.074381,0.063975,0.020503,0.0027124,0.0019024,0.074641,0.44669,0.06434,0.029277,-0.0014414,-0.0035479,0.061512,0.059455,0.4264,-0.018161,0.00059743,-0.0015261,0.022492,0.037376,-0.019384,0.61461,0.00089244,-0.0024992,0.00223,-0.0021989,0.0017952,0.00024875,0.52914,-0.0024717,0.001959,-0.0041391,-0.0022634,-0.0017634,-0.0090772,0.54592,1.6967e-10
0.50052,0.063414,0.048907,0.041362,-0.027113,-0.019077,0.050575,0.4368,0.052084,-0.054184,0.036398,0.051858,0.049158,0.062702,0.49511,0.017524,-0.032846,-0.035303,0.029497,0.0062083,0.039305,0.57792,-0.037835,-0.01725,0.021897,-0.012508,0.015087,-0.037286,0.58185,0.037442,-0.040936,-0.006031,-0.023758,-0.018194,0.03278,0.56547,3.6014e-11
0.454,0.070011,0.059181,0.029906,-0.0040502,-0.0028539,0.06517,0.43145,0.060832,-0.0073476,0.0095964,0.011629,0.062021,0.066882,0.45282,-0.0041644,0.00077795,-0.028907,0.030561,0.015717,0.006061,0.57897,-0.011918,-0.024649,0.020227,-0.013748,0.0093088,-0.010535,0.57667,0.0073509,-0.0049535,-0.014956,-0.014536,-0.012319,-0.00053006,0.58136,6.9318e-11
0.44694,0.071209,0.061688,0.028227,0.0056685,0.0019628,0.066961,0.43604,0.062545,0.004833,0.0014735,-0.0011755,0.064715,0.066315,0.43732,-0.011614,0.0028865,-0.014839,0.03019,0.025511,-0.0086952,0.59301,2.8951e-05,-0.012404,0.019053,-0.009988,0.0050689,-0.0050437,0.56301,0.00091895,0.00056352,-0.018782,-0.0077873,-0.0064682,-0.0096269,0.56309,9.683e-11
0.44506,0.072373,0.062918,0.029111,0.0068252,0.0025912,0.06761,0.43863,0.063585,0.010993,-0.00046444,-0.0045168,0.064962,0.063962,0.43101,-0.015628,0.00087504,-0.0079472,0.031593,0.029559,-0.015556,0.60334,0.0008428,-0.008019,0.014374,-0.0076714,0.003435,-0.0022093,0.55308,-0.0024232,0.0023806,-0.015075,-0.0043649,-0.0047128,-0.01294,0.55229,1.1166e-10
0.44488,0.073315,0.063421,0.030835,0.0056146,0.0019247,0.068289,0.4407,0.063528,0.014081,-0.00099901,-0.0044072,0.064235,0.061981,0.42854,-0.018056,-0.00030051,-0.0032217,0.033006,0.032396,-0.018802,0.61192,0.00051789,-0.0041209,0.0089312,-0.0050372,0.0023545,-0.00080007,0.54644,-0.0045185,0.0020204,-0.0096305,-0.0027572,-0.0030376,-0.01503,0.54428,1.1445e-10
0.44621,0.073315,0.063409,0.032816,0.0030399,0.0011663,0.067713,0.44243,0.063536,0.014721,-0.0010934,-0.0022724,0.064196,0.061236,0.42821,-0.019818,4.6857e-05,-0.001549,0.034764,0.034561,-0.019564,0.6167,0.00061389,-0.0023087,0.0030886,-0.001999,0.0021701,-0.00013105,0.54546,-0.0074847,0.00077973,-0.0032833,-0.0023376,-0.0013045,-0.018144,0.54231,1.0634e-10
0.43352,0.054592,0.062594,0.0004819,4.9041e-05,0.002324,0.06168,0.47932,0.061702,0.0056967,-0.00016898,-0.0058178,0.062579,0.054612,0.43329,-0.0022675,0.00022661,-0.00041525,0.0016526,0.0056164,-0.0024119,0.55935,0.00051777,-0.00034239,0.00017787,-0.00028666,0.00026903,0.00075774,0.50518,-0.00069341,0.0024389,-0.0055825,-0.0017241,-0.00035569,-0.00055743,0.55885,2.8292e-10
0.44193,0.054942,0.060539,0.00082061,3.4125e-05,0.002012,0.059466,0.47069,0.059479,0.0040845,-0.00014352,-0.004129,0.060514,0.05502,0.44161,-0.00196,0.00018478,-0.00078187,0.0019637,0.0038811,-0.0018966,0.54864,0.00074631,-0.00024102,0.00022108,-0.00025985,0.00028558,0.0009485,0.51259,-0.00087942,0.0019095,-0.0038929,-0.0019042,-0.00027525,-0.00064348,0.54828,2.9127e-10
0.44842,0.055093,0.058675,0.00094798,6.8224e-05,0.0018058,0.05787,0.46474,0.05789,0.0028449,-0.00017633,-0.0028702,0.058662,0.055197,0.44804,-0.0017476,0.00017586,-0.00094851,0.001872,0.002703,-0.0014676,0.53876,0.00070568,-0.00015483,0.00026521,-0.00024635,0.0003049,0.00092774,0.51699,-0.00087037,0.0014694,-0.0027094,-0.0018375,-0.00017805,-0.00061526,0.53856,3.1124e-10
0.45324,0.055169,0.05703,0.00093198,0.00013844,0.0014951,0.056628,0.46099,0.056643,0.0017747,-0.00024072,-0.001783,0.057045,0.055255,0.45285,-0.001445,0.00020933,-0.00095673,0.0015505,0.0018003,-0.0010786,0.53054,0.00058825,-0.00011889,0.00030631,-0.00023716,0.00031985,0.00072239,0.51958,-0.00068293,0.0010746,-0.001797,-0.0015296,-0.00011867,-0.00052065,0.53047,3.3149e-10
0.4565,0.055172,0.055781,0.0007073,0.00021204,0.00099083,0.055672,0.45898,0.055674,0.00091667,-0.00029069,-0.00091552,0.055819,0.055226,0.45612,-0.00095636,0.00025054,-0.00073368,0.0010078,0.0010559,-0.00067187,0.52473,0.00040755,-0.00012468,0.00033136,-0.00022521,0.00032802,0.00043265,0.5211,-0.00040795,0.00066863,-0.0010498,-0.00099811,-0.00010512,-0.00036248,0.52473,3.4627e-10
0.45816,0.055131,0.055116,0.00027009,0.00026695,0.00034596,0.055127,0.45816,0.055117,0.00027354,-0.00032266,-0.00027446,0.055167,0.055164,0.4578,-0.00032912,0.00028242,-0.00027645,0.00034062,0.00034732,-0.00022402,0.52177,0.00015379,-0.00014891,0.00034796,-0.00022256,0.00033578,0.00014733,0.52184,-0.00012942,0.00022713,-0.00034476,-0.00034206,-0.0001205,-0.00013634,0.52182,3.5594e-10
0.43369,0.05512,0.062318,0.00061114,0.0003307,0.0068531,0.061738,0.47448,0.063092,0.0051401,-0.00049843,-0.016012,0.062559,0.05692,0.4338,-0.0020523,0.00055418,-0.0020099,0.0016833,0.0051514,-0.0022775,0.55676,0.0020418,-0.00076379,0.00062376,-0.00080244,0.00073116,0.0022577,0.50867,-0.00062191,0.0071134,-0.015645,-0.0057038,-0.00081317,-0.00048033,0.56403,2.6523e-10
0.44172,0.055297,0.060412,0.00082201,0.0002288,0.0060382,0.059602,0.46713,0.060643,0.0036712,-0.00041954,-0.011697,0.060653,0.056816,0.44198,-0.0017728,0.00050078,-0.0028476,0.0019203,0.0035377,-0.0017895,0.54676,0.0024321,-0.00055583,0.00073753,-0.00073361,0.00078101,0.0028501,0.5156,-0.00077654,0.0055745,-0.011095,-0.0059721,-0.00056176,-0.00050153,0.55244,2.7092e-10
0.44778,0.05547,0.058625,0.00083902,0.00026032,0.0054804,0.058176,0.46194,0.058819,0.0025754,-0.00054434,-0.0080745,0.058934,0.05665,0.44834,-0.0015879,0.0005642,-0.0032887,0.0018292,0.0024833,-0.0014169,0.53735,0.002311,-0.00038332,0.00083923,-0.00071641,0.00086193,0.0027804,0.51978,-0.00075744,0.0042909,-0.0077249,-0.0057049,-0.00037156,-0.00045784,0.54212,2.9033e-10
0.45216,0.055701,0.056984,0.00077077,0.0004212,0.00448,0.057108,0.45872,0.057239,0.0016009,-0.00073283,-0.0049103,0.057429,0.056369,0.45326,-0.0013153,0.00070017,-0.0032894,0.0015056,0.0016813,-0.0010691,0.52948,0.0019151,-0.00033611,0.00093453,-0.00069681,0.00093279,0.0021081,0.52234,-0.00057673,0.0031346,-0.0052041,-0.0046524,-0.00025887,-0.00039549,0.5336,3.1184e-10
0.45505,0.055791,0.055768,0.00058402,0.00060195,0.00287,0.056268,0.45712,0.055925,0.00080887,-0.00086668,-0.0024451,0.056297,0.055977,0.45679,-0.00085994,0.00083086,-0.0025125,0.00097164,0.0010068,-0.00067865,0.5239,0.0012855,-0.000377,0.00097933,-0.00066685,0.00098278,0.0012158,0.52396,-0.00034271,0.0019567,-0.0030413,-0.0029992,-0.00028598,-0.00029949,0.52773,3.2981e-10
0.45649,0.055784,0.055157,0.00021841,0.00071714,0.00097448,0.055777,0.4565,0.055157,0.00023607,-0.00094568,-0.00071184,0.055711,0.055703,0.45865,-0.00028959,0.000928,-0.00092487,0.0003217,0.0003349,-0.00022739,0.52107,0.00045895,-0.00044986,0.0010082,-0.0006626,0.0010275,0.00037952,0.52481,-0.00011039,0.00066096,-0.00099566,-0.0010268,-0.00035339,-0.00011997,0.52477,3.4372e-10
0.43366,0.056023,0.061885,0.00083696,0.00058049,0.010805,0.061868,0.46645,0.065431,0.0043882,-0.00069545,-0.022947,0.062593,0.060897,0.43479,-0.00184,0.00092075,-0.0051386,0.0016819,0.0045277,-0.0020987,0.55258,0.0041827,-0.00098942,0.00093806,-0.0012009,0.0012096,0.0035595,0.51493,-0.00047601,0.011088,-0.023014,-0.010383,-0.0012024,-0.00049798,0.5729,2.3674e-10
0.44103,0.055948,0.060289,0.00086339,0.00035993,0.0098899,0.05993,0.46091,0.06272,0.0032055,-0.00066523,-0.01684,0.0609,0.060027,0.44271,-0.0015823,0.00094802,-0.005924,0.0018689,0.0031231,-0.0017,0.54364,0.0045754,-0.00070105,0.0011245,-0.0011255,0.0012789,0.0046747,0.52118,-0.00067276,0.0086719,-0.016343,-0.010713,-0.00085034,-0.00044754,0.56015,2.4216e-10
0.44631,0.056398,0.058434,0.00064785,0.00037321,0.0090593,0.058827,0.45682,0.060507,0.0023149,-0.00087367,-0.011347,0.059378,0.059361,0.44899,-0.0014378,0.0011512,-0.0066574,0.0017533,0.0022431,-0.0014031,0.53501,0.0041809,-0.00051907,0.0013002,-0.0011028,0.0014055,0.0044214,0.52499,-0.00062935,0.0066752,-0.011669,-0.0099069,-0.00045922,-0.00035153,0.54865,2.6292e-10
0.44987,0.056825,0.056758,0.00054362,0.00060913,0.0070561,0.058066,0.45458,0.058242,0.0013891,-0.0011447,-0.0065368,0.058066,0.058293,0.45435,-0.00112,0.0014039,-0.0067067,0.0014236,0.0015551,-0.0010983,0.52761,0.0033452,-0.00053333,0.0014459,-0.0010718,0.0015189,0.0031888,0.52764,-0.00049022,0.0049376,-0.0079619,-0.0078809,-0.00032867,-0.00035289,0.5398,2.871e-10
0.45213,0.056986,0.055682,0.00041753,0.0008248,0.0043769,0.057392,0.45361,0.05626,0.00066941,-0.0013036,-0.0032187,0.057145,0.057247,0.45849,-0.00071256,0.0015842,-0.0049021,0.00091166,0.00094866,-0.00070718,0.52231,0.0021773,-0.00063497,0.0015034,-0.0010442,0.0016363,0.0017678,0.52953,-0.00031796,0.0031083,-0.0046636,-0.0050903,-0.00038866,-0.00028067,0.53363,3.0858e-10
0.4532,0.056995,0.055183,0.00015723,0.00096324,0.0014491,0.056987,0.45323,0.055177,0.00018807,-0.0014206,-0.00094138,0.056686,0.056672,0.46068,-0.00023386,0.0017543,-0.001752,0.00029565,0.00031644,-0.00023837,0.51961,0.00075394,-0.00073768,0.0015435,-0.001064,0.0017533,0.00052213,0.53061,-0.00011519,0.0010522,-0.0015209,-0.0017408,-0.00051451,-0.00012873,0.53056,3.2585e-10
0.43356,0.056986,0.061716,0.0011154,0.00068191,0.01416,0.061947,0.45675,0.067994,0.0036022,-0.00074859,-0.025539,0.062584,0.065494,0.43703,-0.0016284,0.0012798,-0.010018,0.0016393,0.0038518,-0.0018761,0.54713,0.0069455,-0.00095388,0.0010613,-0.0014638,0.001739,0.0049603,0.5236,-0.00039815,0.014092,-0.026628,-0.016429,-0.0016132,-0.00077181,0.58384,1.9941e-10
0.43976,0.05726,0.060088,0.00076639,0.00043847,0.013945,0.060477,0.453,0.065282,0.0028334,-0.00089899,-0.018863,0.06112,0.064216,0.44404,-0.0015144,0.0015201,-0.010278,0.0017273,0.0027397,-0.0016098,0.53983,0.0069048,-0.00064568,0.0013535,-0.0014076,0.0018948,0.0065027,0.52838,-0.00051818,0.0111,-0.019577,-0.016374,-0.0009425,-0.00050186,0.56886,2.0793e-10
0.44374,0.058011,0.057851,0.00045661,0.00060244,0.011944,0.059859,0.45042,0.062548,0.0019822,-0.0012519,-0.011618,0.059826,0.062551,0.45038,-0.0011924,0.0019919,-0.012072,0.0015863,0.0020602,-0.0014113,0.53193,0.0058217,-0.00055311,0.0015955,-0.0013664,0.002018,0.0056343,0.53188,-0.00051586,0.00877,-0.014367,-0.014381,-0.00048108,-0.00054097,0.55754,2.3193e-10
0.44621,0.058464,0.056361,0.00034962,0.00077713,0.0087974,0.059363,0.44927,0.059143,0.0011409,-0.0014044,-0.0065156,0.058892,0.060415,0.45683,-0.00084739,0.0022279,-0.011301,0.0012732,0.0014301,-0.0011319,0.52493,0.0044802,-0.00071294,0.0017518,-0.0013669,0.0021889,0.003843,0.53498,-0.00050496,0.0066265,-0.0098335,-0.011503,-0.00034314,-0.00047949,0.54861,2.5942e-10
0.4477,0.058562,0.055524,0.00029849,0.00092675,0.00528,0.058856,0.44869,0.05652,0.00054283,-0.0015591,-0.0033159,0.05829,0.05882,0.46171,-0.00054142,0.0024868,-0.0078078,0.00082905,0.00086265,-0.00072915,0.51978,0.002832,-0.00083193,0.0018084,-0.001391,0.0024103,0.0020593,0.53735,-0.00038255,0.0042152,-0.0056863,-0.0074933,-0.00045097,-0.00037335,0.54211,2.8401e-10
0.44834,0.058578,0.055172,0.00011448,0.00099941,0.0017369,0.058572,0.44838,0.055159,0.00015639,-0.0017221,-0.00096722,0.057999,0.05798,0.46434,-0.00018074,0.0027738,-0.0027637,0.0002698,0.0002962,-0.00025348,0.5171,0.00096623,-0.00094614,0.0018552,-0.0014513,0.002623,0.00058146,0.53879,-0.00015934,0.0014314,-0.0018262,-0.0025956,-0.00060234,-0.00017393,0.53875,3.0338e-10
0.43307,0.058499,0.062198,0.0010792,0.00065397,0.018241,0.062068,0.44783,0.069613,0.0029653,-0.0005881,-0.024923,0.062583,0.069586,0.44062,-0.0014899,0.0015196,-0.014908,0.0013931,0.0033017,-0.0016744,0.54273,0.010068,-0.0007209,0.00096093,-0.00157,0.0024884,0.0075179,0.53295,-0.0002511,0.016139,-0.027482,-0.024373,-0.0016734,-0.0010902,0.59221,1.5162e-10
0.43717,0.059461,0.059241,0.00058095,0.00084661,0.017024,0.061445,0.4453,0.068292,0.0022634,-0.0014466,-0.01689,0.061404,0.068092,0.44521,-0.0011727,0.002476,-0.017449,0.0014557,0.002539,-0.0016325,0.5362,0.0080346,-0.00053728,0.001568,-0.0015515,0.0025539,0.008141,0.53565,-0.00040346,0.013359,-0.021608,-0.021852,-0.00092015,-0.0011138,0.57881,1.7286e-10
0.43948,0.060116,0.057238,0.00037825,0.00096945,0.013452,0.06112,0.4442,0.063941,0.0015269,-0.0014343,-0.010097,0.060686,0.065028,0.45324,-0.00084684,0.002668,-0.018853,0.0013282,0.0019353,-0.0014821,0.52833,0.0062669,-0.00064359,0.0017664,-0.0015593,0.0027493,0.0063184,0.53956,-0.00060753,0.011056,-0.016044,-0.019587,-0.00046069,-0.00097214,0.56895,2.052e-10
0.4408,0.060189,0.056113,0.00038923,0.00098936,0.0095603,0.06081,0.44297,0.059826,0.00097643,-0.0015642,-0.0059794,0.060215,0.062655,0.46081,-0.00069693,0.0030693,-0.016387,0.0010736,0.0013157,-0.0011779,0.52105,0.0046484,-0.00078411,0.0019122,-0.0016895,0.0030852,0.0040366,0.54354,-0.0006763,0.0085533,-0.010576,-0.016087,-0.00039216,-0.0008275,0.55996,2.3799e-10
